audiofilename,audio_entropy,t0,t1,t2,t3,t4,t5,t6,t7,t8,payloadsize,audiofilesize,audiofileobjectsize,audio_length,f_t0,f_t1,f_t2,f_t3,f_t4,f_t5,f_t6
/home/pi/Music/mountedDirectory/2956972.wav,12.5708193182,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467521.90741,1543467528.37814,1543467528.38999,1543467528.39016,1543467528.4208,167,87274,64,2,1543467521.90742,1543467521.90744,1543467521.90763,1543467521.91082,1543467526.71058,1543467528.37809,1543467528.37813
/home/pi/Music/mountedDirectory/2359798.wav,12.2229096122,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467528.45199,1543467536.80361,1543467536.87044,1543467536.8707,1543467536.92459,155,61020,64,1,1543467528.45199,1543467528.45201,1543467528.45214,1543467528.45417,1543467535.38564,1543467536.80353,1543467536.80359
/home/pi/Music/mountedDirectory/2015110.wav,12.8427287435,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467536.9716,1543467544.30716,1543467544.33501,1543467544.33518,1543467544.3654,163,85986,64,2,1543467536.97161,1543467536.97163,1543467536.97183,1543467536.975,1543467542.51171,1543467544.3071,1543467544.30715
/home/pi/Music/mountedDirectory/5738210.wav,12.6467959189,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467544.40652,1543467551.54907,1543467551.56801,1543467551.56827,1543467551.62164,156,69664,64,2,1543467544.40653,1543467544.40655,1543467544.40673,1543467544.41034,1543467550.29674,1543467551.54899,1543467551.54905
/home/pi/Music/mountedDirectory/2720581.wav,12.3836707873,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467551.67423,1543467557.64998,1543467557.69524,1543467557.69551,1543467557.75127,150,57168,64,1,1543467551.67424,1543467551.67426,1543467551.67443,1543467551.67745,1543467556.07959,1543467557.6499,1543467557.64996
/home/pi/Music/mountedDirectory/3722814.wav,11.9177354506,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467557.79855,1543467563.04437,1543467563.0547,1543467563.05496,1543467563.10763,152,52372,64,1,1543467557.79856,1543467557.79858,1543467557.79876,1543467557.80204,1543467562.01332,1543467563.04429,1543467563.04435
/home/pi/Music/mountedDirectory/3168285.wav,12.328796854,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467563.15551,1543467571.43256,1543467571.45905,1543467571.45931,1543467571.51292,153,64218,64,2,1543467563.15552,1543467563.15554,1543467563.15572,1543467563.15861,1543467569.40782,1543467571.43248,1543467571.43254
/home/pi/Music/mountedDirectory/3428551.wav,12.1359324444,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467571.55984,1543467576.36651,1543467576.382,1543467576.38217,1543467576.41384,152,63260,64,1,1543467571.55985,1543467571.55987,1543467571.56004,1543467571.56307,1543467574.31297,1543467576.36646,1543467576.3665
/home/pi/Music/mountedDirectory/2713632.wav,12.6427182634,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467576.43958,1543467583.27609,1543467583.30283,1543467583.30309,1543467583.35771,149,53014,64,1,1543467576.43958,1543467576.4396,1543467576.43971,1543467576.44186,1543467581.79049,1543467583.27601,1543467583.27607
/home/pi/Music/mountedDirectory/3822327.wav,12.4897869057,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467583.40568,1543467589.50807,1543467589.51691,1543467589.51717,1543467589.57003,155,61658,64,1,1543467583.40569,1543467583.40571,1543467583.40589,1543467583.40894,1543467587.35172,1543467589.50798,1543467589.50804
/home/pi/Music/mountedDirectory/843310.wav,11.9008315125,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467589.61888,1543467596.39939,1543467596.40621,1543467596.40646,1543467596.45873,144,45010,63,1,1543467589.61889,1543467589.61891,1543467589.61908,1543467589.62214,1543467594.61482,1543467596.39931,1543467596.39937
/home/pi/Music/mountedDirectory/1026927.wav,12.9172242636,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467596.50139,1543467603.31019,1543467603.36161,1543467603.36187,1543467603.41074,150,57816,64,1,1543467596.5014,1543467596.50142,1543467596.50162,1543467596.50451,1543467600.61091,1543467603.31011,1543467603.31017
/home/pi/Music/mountedDirectory/2064702.wav,12.4193821061,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467603.46133,1543467611.69999,1543467611.70481,1543467611.70498,1543467611.73661,154,57820,64,1,1543467603.46134,1543467603.46136,1543467603.46157,1543467603.46465,1543467608.81709,1543467611.69993,1543467611.69997
/home/pi/Music/mountedDirectory/2774126.wav,12.6276767473,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467611.76323,1543467623.89666,1543467623.95464,1543467623.9549,1543467624.00694,182,102646,64,3,1543467611.76324,1543467611.76325,1543467611.76336,1543467611.76537,1543467621.74868,1543467623.89658,1543467623.89664
/home/pi/Music/mountedDirectory/6356740.wav,12.7300974326,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467624.06434,1543467629.07762,1543467629.08094,1543467629.08119,1543467629.13053,150,61658,64,1,1543467624.06435,1543467624.06437,1543467624.06454,1543467624.06767,1543467627.707,1543467629.07754,1543467629.0776
/home/pi/Music/mountedDirectory/1532909.wav,13.5264035554,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467629.15825,1543467635.59164,1543467635.63012,1543467635.63038,1543467635.68453,160,80228,64,2,1543467629.15826,1543467629.15827,1543467629.1584,1543467629.16195,1543467633.54675,1543467635.59156,1543467635.59162
/home/pi/Music/mountedDirectory/1877548.wav,12.9649786122,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467635.74669,1543467640.6256,1543467640.65255,1543467640.65281,1543467640.7033,146,56212,64,1,1543467635.7467,1543467635.74672,1543467635.74692,1543467635.75007,1543467639.34584,1543467640.62552,1543467640.62558
/home/pi/Music/mountedDirectory/3413268.wav,12.5611266462,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467640.7552,1543467648.78358,1543467648.81969,1543467648.82008,1543467648.87257,166,77986,64,2,1543467640.75521,1543467640.75523,1543467640.75541,1543467640.75843,1543467647.03709,1543467648.7835,1543467648.78356
/home/pi/Music/mountedDirectory/2957225.wav,12.3221891122,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467648.92725,1543467655.66934,1543467655.71314,1543467655.7134,1543467655.76439,154,67420,64,2,1543467648.92726,1543467648.92728,1543467648.92745,1543467648.93072,1543467653.50321,1543467655.66926,1543467655.66932
/home/pi/Music/mountedDirectory/838814.wav,12.7774498626,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467655.81419,1543467663.2005,1543467663.21394,1543467663.2142,1543467663.26534,158,78624,63,2,1543467655.8142,1543467655.81422,1543467655.81438,1543467655.81743,1543467661.32365,1543467663.20042,1543467663.20048
/home/pi/Music/mountedDirectory/4494934.wav,12.4638644968,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467663.32197,1543467667.31134,1543467667.3209,1543467667.32115,1543467667.37253,150,55256,64,1,1543467663.32198,1543467663.322,1543467663.32217,1543467663.32518,1543467666.39085,1543467667.31126,1543467667.31132
/home/pi/Music/mountedDirectory/3426296.wav,12.8789885318,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467667.42122,1543467672.44583,1543467672.45928,1543467672.45954,1543467672.51595,161,79268,64,2,1543467667.42123,1543467667.42125,1543467667.42143,1543467667.42439,1543467671.22607,1543467672.44575,1543467672.44581
/home/pi/Music/mountedDirectory/2494050.wav,12.2027625318,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467672.57284,1543467676.89328,1543467676.90614,1543467676.9064,1543467676.9608,155,59420,64,1,1543467672.57285,1543467672.57287,1543467672.57307,1543467672.57599,1543467675.85459,1543467676.8932,1543467676.89326
/home/pi/Music/mountedDirectory/251657.wav,12.4785894469,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467677.00752,1543467683.05715,1543467683.08036,1543467683.08063,1543467683.1337,149,62628,63,1,1543467677.00753,1543467677.00755,1543467677.00775,1543467677.01094,1543467680.90714,1543467683.05707,1543467683.05713
/home/pi/Music/mountedDirectory/2007697.wav,12.1998199598,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467683.18214,1543467692.14429,1543467692.15276,1543467692.15301,1543467692.21199,149,57814,64,1,1543467683.18215,1543467683.18217,1543467683.18238,1543467683.18534,1543467688.86114,1543467692.14421,1543467692.14427
/home/pi/Music/mountedDirectory/1316306.wav,12.8555192231,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467692.25715,1543467698.57656,1543467698.58396,1543467698.58422,1543467698.642,162,73848,64,2,1543467692.25716,1543467692.25717,1543467692.25742,1543467692.26057,1543467697.1219,1543467698.57648,1543467698.57654
/home/pi/Music/mountedDirectory/2016676.wav,12.8525416854,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467698.69714,1543467704.04633,1543467704.07254,1543467704.0728,1543467704.13017,164,74470,64,2,1543467698.69715,1543467698.69716,1543467698.69737,1543467698.70251,1543467702.91381,1543467704.04625,1543467704.04631
/home/pi/Music/mountedDirectory/5137551.wav,12.0742598388,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467704.18419,1543467713.05743,1543467713.09128,1543467713.09154,1543467713.14288,174,96880,64,3,1543467704.1842,1543467704.18422,1543467704.1844,1543467704.18744,1543467711.0065,1543467713.05735,1543467713.05741
/home/pi/Music/mountedDirectory/2953673.wav,11.7042900168,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467713.19857,1543467719.16563,1543467719.18005,1543467719.18031,1543467719.2334,150,51416,64,1,1543467713.19858,1543467713.1986,1543467713.19877,1543467713.20195,1543467717.65894,1543467719.16555,1543467719.16561
/home/pi/Music/mountedDirectory/4012685.wav,12.7869959511,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467719.27621,1543467726.70969,1543467726.71958,1543467726.71992,1543467726.77408,164,71272,64,2,1543467719.27622,1543467719.27623,1543467719.27642,1543467719.27935,1543467725.33679,1543467726.70961,1543467726.70967
/home/pi/Music/mountedDirectory/2019111.wav,12.7964094512,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467726.82915,1543467734.19936,1543467734.21542,1543467734.21568,1543467734.26847,165,69030,64,2,1543467726.82916,1543467726.82918,1543467726.82938,1543467726.83238,1543467732.75463,1543467734.19928,1543467734.19934
/home/pi/Music/mountedDirectory/1754.wav,11.9883131185,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467734.32125,1543467740.04178,1543467740.06682,1543467740.06708,1543467740.11734,138,40842,61,1,1543467734.32126,1543467734.32128,1543467734.32148,1543467734.32441,1543467738.50758,1543467740.0417,1543467740.04176
/home/pi/Music/mountedDirectory/6108317.wav,12.845530777,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467740.15909,1543467758.05674,1543467758.16611,1543467758.16638,1543467758.21863,223,173730,64,5,1543467740.15911,1543467740.15912,1543467740.1593,1543467740.1625,1543467754.85828,1543467758.05665,1543467758.05672
/home/pi/Music/mountedDirectory/3439603.wav,11.9935424348,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467758.29503,1543467763.45954,1543467763.46698,1543467763.46724,1543467763.52014,160,65184,64,2,1543467758.29504,1543467758.29505,1543467758.29523,1543467758.29853,1543467762.32142,1543467763.45946,1543467763.45952
/home/pi/Music/mountedDirectory/2958367.wav,12.6913874486,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467763.56755,1543467772.33732,1543467772.39642,1543467772.39668,1543467772.44786,177,104884,64,3,1543467763.56755,1543467763.56757,1543467763.56776,1543467763.57092,1543467770.26064,1543467772.33724,1543467772.33731
/home/pi/Music/mountedDirectory/5753591.wav,12.015757771,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467772.50949,1543467777.77219,1543467777.84431,1543467777.84458,1543467777.89573,150,61658,64,1,1543467772.5095,1543467772.50952,1543467772.50969,1543467772.51287,1543467776.12688,1543467777.77211,1543467777.77217
/home/pi/Music/mountedDirectory/292353.wav,12.3424256861,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467777.94354,1543467783.31227,1543467783.337,1543467783.3373,1543467783.38934,147,54652,63,1,1543467777.94355,1543467777.94357,1543467777.94374,1543467777.94695,1543467781.96161,1543467783.31218,1543467783.31225
/home/pi/Music/mountedDirectory/1317116.wav,12.9329304552,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467783.44035,1543467796.2887,1543467796.3172,1543467796.31746,1543467796.36895,190,129940,64,4,1543467783.44036,1543467783.44038,1543467783.44058,1543467783.44363,1543467793.26153,1543467796.28862,1543467796.28868
/home/pi/Music/mountedDirectory/2248865.wav,12.5770964517,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467796.43573,1543467800.20159,1543467800.2069,1543467800.20715,1543467800.26398,140,49806,64,1,1543467796.43574,1543467796.43576,1543467796.436,1543467796.439,1543467799.48701,1543467800.20151,1543467800.20157
/home/pi/Music/mountedDirectory/6125502.wav,12.9408937192,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467800.31379,1543467807.89059,1543467807.96863,1543467807.96889,1543467808.02276,171,92078,64,2,1543467800.3138,1543467800.31382,1543467800.31405,1543467800.31694,1543467806.13857,1543467807.89051,1543467807.89057
/home/pi/Music/mountedDirectory/2821510.wav,12.303883984,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467808.08283,1543467816.11089,1543467816.14493,1543467816.14519,1543467816.19686,153,56218,64,1,1543467808.08284,1543467808.08286,1543467808.08304,1543467808.08613,1543467814.69731,1543467816.11081,1543467816.11087
/home/pi/Music/mountedDirectory/326604.wav,12.2274040576,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467816.24317,1543467821.2775,1543467821.28236,1543467821.28261,1543467821.33732,146,53026,63,1,1543467816.24318,1543467816.2432,1543467816.24338,1543467816.24639,1543467819.4177,1543467821.27742,1543467821.27748
/home/pi/Music/mountedDirectory/2111649.wav,12.0097224318,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467821.38337,1543467827.49988,1543467827.51941,1543467827.51968,1543467827.57224,141,41804,64,1,1543467821.38338,1543467821.3834,1543467821.38362,1543467821.38761,1543467826.05988,1543467827.49972,1543467827.49986
/home/pi/Music/mountedDirectory/2451169.wav,13.1322073359,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467827.61466,1543467838.61678,1543467838.63296,1543467838.63322,1543467838.68565,176,99442,64,3,1543467827.61467,1543467827.61468,1543467827.61488,1543467827.61786,1543467835.81475,1543467838.6167,1543467838.61676
/home/pi/Music/mountedDirectory/2203446.wav,12.3877220872,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467838.74682,1543467842.22081,1543467842.31387,1543467842.31414,1543467842.36683,139,41808,64,1,1543467838.74683,1543467838.74684,1543467838.74705,1543467838.75029,1543467841.2666,1543467842.22073,1543467842.22079
/home/pi/Music/mountedDirectory/6106036.wav,12.5647996637,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467842.41155,1543467849.97362,1543467849.97988,1543467849.98014,1543467850.03129,173,81196,64,2,1543467842.41156,1543467842.41158,1543467842.41176,1543467842.41495,1543467848.40075,1543467849.97354,1543467849.9736
/home/pi/Music/mountedDirectory/2267417.wav,12.3946981279,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467850.08826,1543467856.01487,1543467856.03346,1543467856.03372,1543467856.08933,159,68066,64,2,1543467850.08827,1543467850.08829,1543467850.08849,1543467850.09165,1543467854.84298,1543467856.01479,1543467856.01485
/home/pi/Music/mountedDirectory/5109612.wav,12.3576362654,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467856.13995,1543467860.64136,1543467860.65546,1543467860.65572,1543467860.71,150,58456,64,1,1543467856.13996,1543467856.13998,1543467856.14017,1543467856.14311,1543467859.58052,1543467860.64128,1543467860.64134
/home/pi/Music/mountedDirectory/2274048.wav,12.5312307478,1543451584.61764,1543451584.62553,1543451585.124,1543451588.34801,1543467860.75833,1543467864.32681,1543467864.34238,1543467864.34264,1543467864.39594,148,51414,64,1,1543467860.75834,1543467860.75836,1543467860.75856,1543467860.76171,1543467863.49473,1543467864.32673,1543467864.32679
