,filename,flight_time,iothub_time,end_to_end_time,messagesendutctime,iothubutctime,s3creationutctime,audiotranslation
4100,5286041.wav,53.727999999999994,1121.0,1174.728,2018-12-26 22:46:56.825272,2018-12-26 22:46:56.879000,2018-12-26 22:46:58.000000,i've been sober for three years
4101,5288470.wav,38.488,468.0,506.48800000000006,2018-12-27 04:31:56.493512,2018-12-27 04:31:56.532000,2018-12-27 04:31:57.000000,i haven't been on that much weight
4102,5289827.wav,20.031,1113.0,1133.031,2018-12-27 01:13:44.866969,2018-12-27 01:13:44.887000,2018-12-27 01:13:46.000000,i don't think tom did anything
4103,5290493.wav,22.523,309.0,331.523,2018-12-27 06:57:40.668477,2018-12-27 06:57:40.691000,2018-12-27 06:57:41.000000,i shouldn't have done that but i did
4104,5290500.wav,27.203000000000003,979.0,1006.203,2018-12-27 05:08:33.993797,2018-12-27 05:08:34.021000,2018-12-27 05:08:35.000000,i hope condos the same thing
4105,5294564.wav,28.436,171.0,199.436,2018-12-27 06:47:10.800564,2018-12-27 06:47:10.829000,2018-12-27 06:47:11.000000,calm bought some potatoes
4106,5298785.wav,24.689,312.0,336.689,2018-12-27 01:34:40.663311,2018-12-27 01:34:40.688000,2018-12-27 01:34:41.000000,thomas to marry who her father was
4107,5298801.wav,22.874,435.0,457.874,2018-12-27 05:16:39.542126,2018-12-27 05:16:39.565000,2018-12-27 05:16:40.000000,thomas to marry where she wanted to go for lunch
4108,5298941.wav,24.070999999999998,442.0,466.071,2018-12-27 06:40:42.533929,2018-12-27 06:40:42.558000,2018-12-27 06:40:43.000000,tom said he wasn't ready to talk
4109,529993.wav,23.724,133.0,156.724,2018-12-27 04:33:34.843276,2018-12-27 04:33:34.867000,2018-12-27 04:33:35.000000,he goes to school by bus
4110,5300773.wav,28.455000000000002,714.0,742.4549999999999,2018-12-27 06:00:24.257545,2018-12-27 06:00:24.286000,2018-12-27 06:00:25.000000,tom doesn't usually walk anywhere
4111,5304212.wav,21.413999999999998,240.0,261.414,2018-12-27 06:12:02.738586,2018-12-27 06:12:02.760000,2018-12-27 06:12:03.000000,i'll ask 'em to buy tickets for us
4112,5304213.wav,27.609,439.0,466.609,2018-12-27 02:20:26.533391,2018-12-27 02:20:26.561000,2018-12-27 02:20:27.000000,i think we need some time off
4113,5324946.wav,22.748,605.0,627.7479999999999,2018-12-26 22:10:09.372252,2018-12-26 22:10:09.395000,2018-12-26 22:10:10.000000,i don't know what to do for dinner
4114,5337403.wav,41.448,677.0,718.448,2018-12-27 06:05:35.281552,2018-12-27 06:05:35.323000,2018-12-27 06:05:36.000000,how was more than a little embarrassed
4115,5338541.wav,33.424,1044.0,1077.424,2018-12-27 05:07:36.922576,2018-12-27 05:07:36.956000,2018-12-27 05:07:38.000000,tom told me that he needed some money
4116,5360757.wav,28.339,617.0,645.3389999999999,2018-12-27 05:46:48.354661,2018-12-27 05:46:48.383000,2018-12-27 05:46:49.000000,lol tom still be in boston next monday
4117,5364111.wav,22.233,636.0,658.233,2018-12-27 07:14:05.341767,2018-12-27 07:14:05.364000,2018-12-27 07:14:06.000000,tom was born in boston and he grew up there
4118,5366322.wav,23.064,306.0,329.064,2018-12-27 05:41:40.670936,2018-12-27 05:41:40.694000,2018-12-27 05:41:41.000000,i know time is excited
4119,5367527.wav,23.634999999999998,278.0,301.635,2018-12-27 04:28:27.698365,2018-12-27 04:28:27.722000,2018-12-27 04:28:28.000000,commentary lost everything they owned
4120,5368863.wav,24.023,992.0,1016.0229999999999,2018-12-26 22:58:04.983977,2018-12-26 22:58:05.008000,2018-12-26 22:58:06.000000,don't try so hard
4121,5369026.wav,24.569,700.0,724.5690000000001,2018-12-27 01:45:43.275431,2018-12-27 01:45:43.300000,2018-12-27 01:45:44.000000,tom walk back to his hotel
4122,5371598.wav,22.879,259.0,281.879,2018-12-27 05:48:37.718121,2018-12-27 05:48:37.741000,2018-12-27 05:48:38.000000,tom was troubled by the news
4123,5374445.wav,23.21,307.0,330.21,2018-12-27 05:13:18.669790,2018-12-27 05:13:18.693000,2018-12-27 05:13:19.000000,it's not over yet
4124,5374853.wav,46.296,641.0,687.296,2018-12-27 01:52:36.312704,2018-12-27 01:52:36.359000,2018-12-27 01:52:37.000000,it's very strange
4125,5374862.wav,30.985,103.0,133.98499999999999,2018-12-26 22:51:33.866015,2018-12-26 22:51:33.897000,2018-12-26 22:51:34.000000,tom believes in reincarnation
4126,5374920.wav,33.925,566.0,599.9250000000001,2018-12-27 03:07:27.400075,2018-12-27 03:07:27.434000,2018-12-27 03:07:28.000000,tom wouldn't leave them area alone
4127,5378743.wav,19.441,288.0,307.44100000000003,2018-12-26 23:32:19.692559,2018-12-26 23:32:19.712000,2018-12-26 23:32:20.000000,tom didn't want to ask anyone for directions
4128,5379866.wav,105.919,558.0,663.919,2018-12-27 03:57:01.336081,2018-12-27 03:57:01.442000,2018-12-27 03:57:02.000000,tom wired some money to marry
4129,5386620.wav,24.27,826.0,850.27,2018-12-26 23:54:16.149730,2018-12-26 23:54:16.174000,2018-12-26 23:54:17.000000,time is eager to talk to marry
4130,5389448.wav,20.591,719.0,739.591,2018-12-27 07:11:08.260409,2018-12-27 07:11:08.281000,2018-12-27 07:11:09.000000,tom died in twenty thirteen at the age of thirty
4131,5389647.wav,26.375,289.0,315.375,2018-12-27 01:07:22.684625,2018-12-27 01:07:22.711000,2018-12-27 01:07:23.000000,condos almost everything around here
4132,5395113.wav,23.846,687.0,710.846,2018-12-27 02:25:40.289154,2018-12-27 02:25:40.313000,2018-12-27 02:25:41.000000,tom was shaking like a leaf
4133,5395256.wav,66.914,935.0,1001.914,2018-12-27 02:39:32.998086,2018-12-27 02:39:33.065000,2018-12-27 02:39:34.000000,tom was sure mary was alive
4134,5397087.wav,21.663999999999998,457.0,478.664,2018-12-27 03:12:46.521336,2018-12-27 03:12:46.543000,2018-12-27 03:12:47.000000,i hear everything you're saying
4135,5397375.wav,24.647,593.0,617.6469999999999,2018-12-27 01:37:03.382353,2018-12-27 01:37:03.407000,2018-12-27 01:37:04.000000,it is true that time is a strict father
4136,5397910.wav,22.325999999999997,335.0,357.32599999999996,2018-12-26 23:34:17.642674,2018-12-26 23:34:17.665000,2018-12-26 23:34:18.000000,what do you find so interesting about tom
4137,5401486.wav,21.069999999999997,137.0,158.07,2018-12-27 05:05:25.841930,2018-12-27 05:05:25.863000,2018-12-27 05:05:26.000000,i wonder what tom and mary are laughing about
4138,5404493.wav,21.683,1171.0,1192.683,2018-12-26 23:31:56.807317,2018-12-26 23:31:56.829000,2018-12-26 23:31:58.000000,here's a list of things that time needs to do
4139,54128.wav,22.724999999999998,623.0,645.725,2018-12-27 03:53:42.354275,2018-12-27 03:53:42.377000,2018-12-27 03:53:43.000000,you must be very hungry now
4140,5413919.wav,23.494999999999997,924.0,947.495,2018-12-27 02:11:18.052505,2018-12-27 02:11:18.076000,2018-12-27 02:11:19.000000,your really awesome
4141,5416404.wav,22.612000000000002,152.0,174.612,2018-12-27 04:50:24.825388,2018-12-27 04:50:24.848000,2018-12-27 04:50:25.000000,tom hates dogs
4142,5424320.wav,25.829,487.0,512.829,2018-12-27 04:38:52.487171,2018-12-27 04:38:52.513000,2018-12-27 04:38:53.000000,it was poison gas
4143,5424719.wav,42.12,450.0,492.12,2018-12-27 03:59:02.507880,2018-12-27 03:59:02.550000,2018-12-27 03:59:03.000000,this car is tom's
4144,5428859.wav,26.183,1030.0,1056.183,2018-12-27 02:37:07.943817,2018-12-27 02:37:07.970000,2018-12-27 02:37:09.000000,tom is the one who has to make that decision
4145,5429992.wav,22.105,290.0,312.105,2018-12-27 05:10:31.687895,2018-12-27 05:10:31.710000,2018-12-27 05:10:32.000000,that's really hard
4146,5430656.wav,45.274,807.0,852.274,2018-12-27 00:00:40.147726,2018-12-27 00:00:40.193000,2018-12-27 00:00:41.000000,tom try to make sure that every employee was treated with respect
4147,5431169.wav,32.476,551.0,583.476,2018-12-26 23:28:45.416524,2018-12-26 23:28:45.449000,2018-12-26 23:28:46.000000,tom foss is his teeth several times a week
4148,5431172.wav,25.852,649.0,674.852,2018-12-27 05:07:10.325148,2018-12-27 05:07:10.351000,2018-12-27 05:07:11.000000,roller skating is fun
4149,5434714.wav,23.162,727.0,750.162,2018-12-27 02:34:00.249838,2018-12-27 02:34:00.273000,2018-12-27 02:34:01.000000,we do things together
4150,5436839.wav,37.153,641.0,678.153,2018-12-27 03:46:12.321847,2018-12-27 03:46:12.359000,2018-12-27 03:46:13.000000,tom has had the toughest lock
4151,5437075.wav,22.599,387.0,409.599,2018-12-27 00:30:40.590401,2018-12-27 00:30:40.613000,2018-12-27 00:30:41.000000,congo's there every day
4152,5439703.wav,21.133,285.0,306.133,2018-12-26 22:53:44.693867,2018-12-26 22:53:44.715000,2018-12-26 22:53:45.000000,we're not good enough
4153,5439714.wav,25.446,387.0,412.44599999999997,2018-12-27 00:06:10.587554,2018-12-27 00:06:10.613000,2018-12-27 00:06:11.000000,tom does seem to be different
4154,544006.wav,22.519000000000002,135.0,157.519,2018-12-27 05:39:59.842481,2018-12-27 05:39:59.865000,2018-12-27 05:40:00.000000,we don't have any sugar
4155,5440596.wav,20.316000000000003,978.0,998.316,2018-12-27 04:57:55.001684,2018-12-27 04:57:55.022000,2018-12-27 04:57:56.000000,i didn't do anything special
4156,5440598.wav,22.700000000000003,935.0,957.7,2018-12-27 00:26:14.042300,2018-12-27 00:26:14.065000,2018-12-27 00:26:15.000000,the pain is too much to bear
4157,5440600.wav,28.108999999999998,364.0,392.109,2018-12-27 06:40:24.607891,2018-12-27 06:40:24.636000,2018-12-27 06:40:25.000000,we're still improving
4158,5440601.wav,21.602,677.0,698.602,2018-12-27 06:43:36.301398,2018-12-27 06:43:36.323000,2018-12-27 06:43:37.000000,tom died of a heroin overdose
4159,5440611.wav,19.560000000000002,814.0,833.56,2018-12-26 23:26:18.166440,2018-12-26 23:26:18.186000,2018-12-26 23:26:19.000000,there was a storm that night
4160,54407.wav,20.406,385.0,405.406,2018-12-27 05:13:54.594594,2018-12-27 05:13:54.615000,2018-12-27 05:13:55.000000,i will never forget her kindness as long as i live
4161,5441792.wav,24.128,1018.0,1042.128,2018-12-27 04:57:20.957872,2018-12-27 04:57:20.982000,2018-12-27 04:57:22.000000,we're glad to have come here
4162,5444088.wav,26.544999999999998,465.0,491.545,2018-12-27 02:52:00.508455,2018-12-27 02:52:00.535000,2018-12-27 02:52:01.000000,there are no fish and this late
4163,5448696.wav,22.606,633.0,655.606,2018-12-27 06:31:33.344394,2018-12-27 06:31:33.367000,2018-12-27 06:31:34.000000,we need to do our best
4164,5448744.wav,23.945999999999998,542.0,565.9459999999999,2018-12-27 04:39:39.434054,2018-12-27 04:39:39.458000,2018-12-27 04:39:40.000000,com's scare the birds away
4165,5448834.wav,32.397000000000006,95.0,127.397,2018-12-27 04:03:26.872603,2018-12-27 04:03:26.905000,2018-12-27 04:03:27.000000,we shouldn't stand in tom's way
4166,5450197.wav,22.194,687.0,709.194,2018-12-27 02:15:37.290806,2018-12-27 02:15:37.313000,2018-12-27 02:15:38.000000,we knew tom was going to be back
4167,5450502.wav,22.003,78.0,100.003,2018-12-27 06:29:49.899997,2018-12-27 06:29:49.922000,2018-12-27 06:29:50.000000,i know exactly what i should do
4168,5452151.wav,22.846,1033.0,1055.846,2018-12-27 02:05:52.944154,2018-12-27 02:05:52.967000,2018-12-27 02:05:54.000000,thomas in hot water
4169,5454810.wav,20.777,178.0,198.77700000000002,2018-12-27 00:14:11.801223,2018-12-27 00:14:11.822000,2018-12-27 00:14:12.000000,we can do so much better
4170,5454814.wav,18.918,219.0,237.91799999999998,2018-12-26 23:18:14.762082,2018-12-26 23:18:14.781000,2018-12-26 23:18:15.000000,we can't do such a thing
4171,5454824.wav,22.151,804.0,826.151,2018-12-27 01:07:15.173849,2018-12-27 01:07:15.196000,2018-12-27 01:07:16.000000,it'll be some time before time gets here
4172,5454857.wav,47.544000000000004,609.0,656.544,2018-12-26 22:04:55.343456,2018-12-26 22:04:55.391000,2018-12-26 22:04:56.000000,we have no special plans
4173,5461296.wav,22.451,753.0,775.451,2018-12-27 06:42:21.224549,2018-12-27 06:42:21.247000,2018-12-27 06:42:22.000000,tom has a big test next week
4174,5462248.wav,22.497,856.0,878.497,2018-12-27 06:52:25.121503,2018-12-27 06:52:25.144000,2018-12-27 06:52:26.000000,you left the lights on
4175,5462960.wav,22.875,469.0,491.875,2018-12-27 04:42:08.508125,2018-12-27 04:42:08.531000,2018-12-27 04:42:09.000000,we don't want that do we
4176,5466110.wav,20.565,788.0,808.5649999999999,2018-12-27 06:00:09.191435,2018-12-27 06:00:09.212000,2018-12-27 06:00:10.000000,i was able to do it
4177,5466472.wav,23.338,498.0,521.338,2018-12-26 22:21:57.478662,2018-12-26 22:21:57.502000,2018-12-26 22:21:58.000000,tom has strange ideas
4178,5466590.wav,61.446,747.0,808.446,2018-12-26 23:56:45.191554,2018-12-26 23:56:45.253000,2018-12-26 23:56:46.000000,i got kind of scared
4179,5469750.wav,22.264,956.0,978.264,2018-12-27 05:27:35.021736,2018-12-27 05:27:35.044000,2018-12-27 05:27:36.000000,khan would think this is really cool
4180,5471371.wav,32.599000000000004,712.0,744.599,2018-12-27 01:53:42.255401,2018-12-27 01:53:42.288000,2018-12-27 01:53:43.000000,cause unexpected married to be at his party
4181,5471567.wav,21.971999999999998,1485.0,1506.972,2018-12-27 03:15:38.493028,2018-12-27 03:15:38.515000,2018-12-27 03:15:40.000000,connors and a hero
4182,5471927.wav,23.396,475.0,498.396,2018-12-27 05:00:54.501604,2018-12-27 05:00:54.525000,2018-12-27 05:00:55.000000,somebody came to our house
4183,5475001.wav,104.34,132.0,236.34,2018-12-27 00:56:03.763660,2018-12-27 00:56:03.868000,2018-12-27 00:56:04.000000,it's been raining a lot
4184,5480885.wav,23.033,664.0,687.033,2018-12-26 23:13:25.312967,2018-12-26 23:13:25.336000,2018-12-26 23:13:26.000000,tom came here with mary didn't he
4185,5481157.wav,21.145,796.0,817.145,2018-12-27 00:54:06.182855,2018-12-27 00:54:06.204000,2018-12-27 00:54:07.000000,it's about time to leave
4186,5481464.wav,32.159,515.0,547.159,2018-12-27 05:25:14.452841,2018-12-27 05:25:14.485000,2018-12-27 05:25:15.000000,tom probably wall like this game
4187,5482206.wav,22.033,812.0,834.033,2018-12-26 23:11:56.165967,2018-12-26 23:11:56.188000,2018-12-26 23:11:57.000000,maybe you should go to boston
4188,5482209.wav,20.469,111.0,131.469,2018-12-27 07:06:05.868531,2018-12-27 07:06:05.889000,2018-12-27 07:06:06.000000,tom pulled us some jokes
4189,5482620.wav,22.686,809.0,831.686,2018-12-27 03:39:13.168314,2018-12-27 03:39:13.191000,2018-12-27 03:39:14.000000,time isn't coming back to a monday
4190,5482899.wav,34.035000000000004,245.0,279.03499999999997,2018-12-27 01:39:09.720965,2018-12-27 01:39:09.755000,2018-12-27 01:39:10.000000,this box was made by tom
4191,5483566.wav,23.689,249.0,272.689,2018-12-27 06:47:22.727311,2018-12-27 06:47:22.751000,2018-12-27 06:47:23.000000,tom how to marry pry open the door
4192,5485541.wav,21.703,981.0,1002.7029999999999,2018-12-27 06:05:08.997297,2018-12-27 06:05:09.019000,2018-12-27 06:05:10.000000,calm likes to read in the evening
4193,5485554.wav,20.802999999999997,285.0,305.803,2018-12-26 22:42:05.694197,2018-12-26 22:42:05.715000,2018-12-26 22:42:06.000000,that's really crazy
4194,54869.wav,23.357,112.0,135.357,2018-12-27 05:55:14.864643,2018-12-27 05:55:14.888000,2018-12-27 05:55:15.000000,this is an ancient law
4195,5494241.wav,19.531,301.0,320.531,2018-12-27 04:02:13.679469,2018-12-27 04:02:13.699000,2018-12-27 04:02:14.000000,they are like us
4196,5494434.wav,21.759,625.0,646.759,2018-12-27 01:09:38.353241,2018-12-27 01:09:38.375000,2018-12-27 01:09:39.000000,it'll stop raining before long
4197,5494873.wav,22.807000000000002,217.0,239.807,2018-12-26 22:43:13.760193,2018-12-26 22:43:13.783000,2018-12-26 22:43:14.000000,i want to onto either stand
4198,54977.wav,21.58,207.0,228.58,2018-12-27 06:24:32.771420,2018-12-27 06:24:32.793000,2018-12-27 06:24:33.000000,carry this for me
4199,5499285.wav,23.099999999999998,585.0,608.1,2018-12-26 22:01:08.391900,2018-12-26 22:01:08.415000,2018-12-26 22:01:09.000000,tom was a wonderful man
4200,5501772.wav,28.733,1062.0,1090.733,2018-12-27 05:26:35.909267,2018-12-27 05:26:35.938000,2018-12-27 05:26:37.000000,do you know how many people are here
4201,5505320.wav,21.241,1008.9999999999999,1030.241,2018-12-27 00:43:34.969759,2018-12-27 00:43:34.991000,2018-12-27 00:43:36.000000,you would like it
4202,5505620.wav,23.651,316.0,339.65099999999995,2018-12-27 07:15:02.660349,2018-12-27 07:15:02.684000,2018-12-27 07:15:03.000000,khan who marry wanted to go to the dance with
4203,5509421.wav,36.36000000000001,452.0,488.36,2018-12-27 04:19:53.511640,2018-12-27 04:19:53.548000,2018-12-27 04:19:54.000000,tom says he hasn't thought about it here
4204,5513536.wav,28.276,956.0,984.2760000000001,2018-12-27 05:54:30.015724,2018-12-27 05:54:30.044000,2018-12-27 05:54:31.000000,we've tried to do too much
4205,5513999.wav,20.385,927.0,947.385,2018-12-26 22:37:23.052615,2018-12-26 22:37:23.073000,2018-12-26 22:37:24.000000,we have to protect our kids
4206,5514000.wav,22.552,251.0,273.552,2018-12-26 22:53:06.726448,2018-12-26 22:53:06.749000,2018-12-26 22:53:07.000000,tom said he was afraid to go there
4207,5515323.wav,23.23,424.0,447.23,2018-12-27 01:39:17.552770,2018-12-27 01:39:17.576000,2018-12-27 01:39:18.000000,we think we can handle that
4208,5515389.wav,22.787000000000003,159.0,181.787,2018-12-26 23:09:36.818213,2018-12-26 23:09:36.841000,2018-12-26 23:09:37.000000,my salary is very low
4209,5516174.wav,22.876,257.0,279.87600000000003,2018-12-26 23:20:26.720124,2018-12-26 23:20:26.743000,2018-12-26 23:20:27.000000,we were both in the library
4210,5516707.wav,22.337,217.0,239.337,2018-12-26 23:24:09.760663,2018-12-26 23:24:09.783000,2018-12-26 23:24:10.000000,we're not going to stop now
4211,5517002.wav,26.835,871.0,897.835,2018-12-27 02:18:07.102165,2018-12-27 02:18:07.129000,2018-12-27 02:18:08.000000,we've already learned a lot
4212,5518719.wav,18.217000000000002,903.0,921.217,2018-12-27 01:20:15.078783,2018-12-27 01:20:15.097000,2018-12-27 01:20:16.000000,calm through the back over the fence
4213,5519680.wav,18.148,346.0,364.148,2018-12-27 06:13:33.635852,2018-12-27 06:13:33.654000,2018-12-27 06:13:34.000000,tom say he's feeling better now
4214,5520025.wav,32.554,383.0,415.554,2018-12-26 22:51:47.584446,2018-12-26 22:51:47.617000,2018-12-26 22:51:48.000000,we knew we did nothing wrong
4215,5521472.wav,23.006,876.0,899.006,2018-12-27 04:34:06.100994,2018-12-27 04:34:06.124000,2018-12-27 04:34:07.000000,we'll go now if you're ready
4216,5526878.wav,22.291999999999998,1145.0,1167.292,2018-12-27 03:31:36.832708,2018-12-27 03:31:36.855000,2018-12-27 03:31:38.000000,tom said he saw something suspicious the morning mary died
4217,5530762.wav,21.241,317.0,338.241,2018-12-27 03:07:13.661759,2018-12-27 03:07:13.683000,2018-12-27 03:07:14.000000,tom worked at a grocery store
4218,5531527.wav,21.366,458.0,479.36600000000004,2018-12-27 03:39:27.520634,2018-12-27 03:39:27.542000,2018-12-27 03:39:28.000000,we need more doctors like you
4219,5534756.wav,22.848,485.0,507.84799999999996,2018-12-27 05:45:53.492152,2018-12-27 05:45:53.515000,2018-12-27 05:45:54.000000,we were there for long time
4220,5539029.wav,23.695999999999998,656.0,679.6959999999999,2018-12-27 03:14:42.320304,2018-12-27 03:14:42.344000,2018-12-27 03:14:43.000000,we need to burn all this stuff
